id,rle_mask
169ef6df9c,1915 4 2009 12 2105 17 2197 26 2284 40 2381 44 2479 47 2577 50 2676 52 2775 54 2875 55 2975 56 3075 57 3176 57 3277 57 3378 57 3480 56 3581 56 3683 55 3784 55 3886 54 3987 54 4088 54 4189 54 4290 54 4392 53 4493 53 4594 53 4695 53 4796 53 4897 53 4998 53 5099 53 5199 54 5300 54 5400 55 5501 55 5602 55 5704 54 5805 54 5907 53 6009 52 6112 50 6214 49 6317 47 6418 47 6519 47 6620 47 6721 47 6822 47 6923 47 7024 47 7125 47 7227 46 7329 45 7433 42 7562 14 7667 10 7776 1
1db00d7590,
8807748bf5,1 57 102 58 203 58 304 58 405 58 506 58 607 58 708 58 809 58 910 59 1011 59 1112 59 1213 59 1314 59 1415 59 1516 60 1617 60 1718 60 1819 60 1920 60 2021 60 2122 60 2223 60 2324 60 2425 60 2526 60 2627 60 2728 60 2829 60 2930 60 3031 59 3132 59 3233 59 3334 59 3435 59 3536 58 3637 58 3738 57 3839 57 3940 56 4041 55 4142 55 4243 54 4344 53 4445 53 4546 52 4647 51 4748 50 4849 50 4950 49 5051 48 5152 47 5253 46 5354 44 5455 43 5556 42 5657 41 5758 40 5859 39 5960 38 6061 37 6162 36 6263 35 6364 33 6465 32 6566 31 6667 30 6768 28 6869 27 6970 26 7071 25 7172 24 7273 23 7374 22 7475 20 7576 19 7677 19 7778 18 7879 18 7980 17 8081 17 8182 16 8283 16 8384 15 8485 14 8586 13 8687 13 8788 12 8889 10 8990 9 9092 7
b7b64e2e3c,
8a578f1c6d,
12ab19091a,1 85 102 85 203 85 304 85 405 86 506 86 607 87 708 87 809 88 910 88 1011 88 1112 88 1213 88 1314 89 1415 89 1516 90 1617 90 1718 90 1819 90 1920 90 2021 90 2122 90 2223 90 2324 90 2425 91 2526 91 2627 90 2728 90 2829 90 2930 90 3031 90 3132 90 3233 89 3334 89 3435 89 3536 89 3637 89 3738 90 3839 90 3940 92 4041 93 4142 94 4243 96 4344 97 4445 99 4546 5656
33b84dc57b,
0455d56bca,7375 3 7475 6 7576 7 7677 8 7778 9 7879 11 7980 12 8081 13 8182 14 8283 15 8384 16 8485 16 8586 17 8687 17 8788 17 8889 17 8990 18 9091 20 9192 23 9293 30 9394 33 9495 34 9596 35 9697 35 9798 36 9899 36 10000 36 10101 36
4151efcf29,
498219f37e,
747c075dfb,47 55 147 56 247 57 348 57 448 58 549 58 649 59 750 59 850 60 951 60 1051 61 1152 61 1253 61 1354 61 1454 62 1555 62 1656 62 1757 62 1858 62 1959 62 2060 62 2161 62 2262 62 2363 62 2464 62 2565 62 2666 62 2767 62 2868 62 2969 62 3070 62 3172 61 3273 61 3374 61 3475 61 3576 61 3677 61 3778 61 3880 60 3981 60 4082 60 4182 61 4283 61 4384 61 4485 61 4586 61 4687 61 4788 61 4888 62 4989 62 5090 62 5190 63 5291 63 5392 63 5492 64 5593 64 5693 65 5794 65 5895 65 5995 66 6096 66 6197 66 6297 67 6398 67 6499 67 6599 68 6700 68 6800 69 6901 69 7001 70 7101 71 7202 71 7302 72 7403 72 7503 73 7603 74 7704 74 7804 75 7905 75 8006 75 8106 76 8207 76 8307 77 8408 77 8508 78 8609 78 8709 79 8809 80 8909 81 9010 81 9110 82 9211 82 9311 83 9412 83 9513 83 9614 83 9715 83 9816 83 9917 83 10018 83 10119 83
5c635d62ae,
35493007b0,
420ed132b9,87 15 186 17 286 18 388 17 489 17 589 18 689 19 790 19 891 19 992 19 1093 19 1194 19 1295 19 1397 18 1499 16 1600 14 1615 1 1702 12 1802 12 1903 12 2005 10 2107 9 2209 6
dcadc4c820,43 59 143 60 244 60 345 60 446 60 547 60 648 60 749 60 849 61 950 61 1050 62 1151 62 1252 62 1353 62 1454 62 1555 62 1656 62 1757 62 1858 62 1958 63 2059 63 2160 63 2261 63 2361 64 2462 64 2563 64 2663 65 2764 65 2865 65 2965 66 3066 66 3167 66 3267 67 3368 67 3469 67 3570 67 3671 67 3772 67 3872 68 3973 68 4074 68 4174 69 4275 69 4376 69 4476 70 4577 70 4678 70 4779 70 4880 70 4981 70 5082 70 5183 70 5284 70 5385 70 5487 69 5588 69 5689 69 5790 69 5891 69 5992 69 6093 69 6193 70 6294 70 6395 70 6496 70 6597 70 6698 70 6799 70 6900 70 7001 70 7102 70 7203 70 7304 70 7406 69 7507 69 7608 69 7709 69 7811 68 7912 68 8013 68 8114 68 8215 68 8316 68 8417 68 8518 68 8619 68 8720 68 8822 67 8923 67 9024 67 9126 66 9227 66 9328 66 9429 66 9531 65 9632 65 9733 65 9834 65 9935 65 10036 65 10138 64
2d7ff66d35,1 7707 7720 58 7782 12 7829 50 7937 43 8057 24 8176 6
2d069cef1f,2902 3 2908 8 3000 19 3022 2 3099 29 3130 1 3197 35 3293 41 3392 43 3490 46 3590 47 3690 48 3788 51 3888 52 3988 53 4080 2 4089 53 4179 6 4190 53 4280 64 4381 64 4459 7 4477 1 4482 64 4557 12 4577 70 4656 92 4756 93 4857 93 4955 96 5055 97 5156 97 5256 98 5357 98 5459 97 5560 97 5661 97 5762 97 5862 98 5962 99 6063 99 6163 4039
752d0ede64,1 9796 9798 99 9899 98 10000 97 10101 96
b77b60349e,
e085780d3a,9788 5 9797 1 9887 6 9897 2 9987 8 9997 3 10088 13 10188 12
1c2ad559cc,1 2868 2874 90 2976 55 3032 33 3078 2 3081 51 3134 1 3141 9 3155 10 3183 20 3208 25 3246 2 3257 1 3261 4 3284 16 3310 24 3363 1 3386 14 3412 23 3488 12 3513 4 3520 3 3524 12 3590 11 3621 2 3627 10 3692 10 3729 9 3793 1 3795 8 3830 9 3895 9 3931 9 3998 6 4031 10 4101 1 4132 10 4234 9 4336 8 4439 6 4542 3 4644 3
d89124eac2,
05af913dbe,
6227359fbc,
e5aefdd3da,1 52 102 52 203 52 304 52 405 52 506 52 607 52 708 52 809 52 910 52 1011 52 1112 52 1213 52 1314 52 1415 52 1516 52 1617 52 1718 53 1819 53 1920 54 2021 55 2122 56 2223 57 2324 58 2425 58 2526 58 2627 58 2728 58 2829 57 2930 56 3031 55 3132 54 3233 54 3334 54 3435 53 3536 53 3637 53 3738 53 3839 53 3940 54 4041 54 4142 55 4243 56 4344 57 4445 58 4546 59 4647 60 4748 60 4849 60 4950 60 5051 61 5152 62 5253 63 5354 64 5455 66 5556 67 5657 70 5758 75 5859 81 5960 86 6061 89 6162 91 6263 92 6364 92 6465 93 6566 93 6667 93 6768 93 6869 93 6970 92 7071 91 7172 90 7273 90 7374 89 7475 89 7576 89 7677 88 7778 88 7879 87 7980 86 8081 85 8182 84 8283 84 8384 83 8485 83 8586 83 8687 82 8788 82 8889 81 8990 80 9091 79 9192 78 9293 77 9394 76 9495 76 9596 76 9697 73 9798 71 9899 70 10000 70 10101 69
8a237e828a,
f6ece7409c,7068 2 7167 5 7266 7 7365 9 7463 12 7558 18 7656 21 7755 23 7855 24 7954 26 8053 28 8153 29 8252 31 8351 33 8451 34 8550 36 8649 38 8749 39 8848 41 8947 43 9047 44 9147 45 9247 46 9347 47 9446 49 9542 54 9641 56 9739 59 9839 60 9939 61 10040 61 10140 62
c06881f692,34 10 134 12 234 13 336 12 437 11 539 9 641 6 9169 6 9269 10 9282 2 9369 18 9470 19 9493 1 9571 20 9594 1 9672 21 9694 2 9774 24 9877 22 9979 21 10080 21 10182 20
773d6d6367,
75b33b09d0,8684 2 8784 4 8883 6 8983 7 9082 9 9182 10 9280 13 9380 14 9479 16 9578 18 9677 20 9775 23 9875 24 9975 25 10075 26 10176 26
24a902540b,
ce00ad751e,65 37 166 37 267 37 368 37 470 36 572 35 674 34 776 33 878 32 981 30 1083 29 1185 28 1288 26 1390 25 1493 23 1595 22 1697 21 1800 19 1902 18 2004 17 2107 15 2209 14 2311 13 2413 12 2516 10 2618 9 2720 8 2823 6 2927 3 3029 1 6968 2 7069 2 7169 3 7265 8 7364 10 7464 11 7564 12 7663 14 7763 15 7860 19 7959 21 8059 22 8159 23 8260 23 8361 23 8462 23 8562 24 8663 24 8764 24 8865 24 8966 24 9067 24 9168 24 9268 25 9369 25 9469 26 9570 26 9670 27 9771 27 9871 28 9972 28 10073 28 10174 28
c5749817aa,2390 5 2490 7 2590 9 2690 10 2791 10 2891 11 2992 12 3093 12 3193 14 3294 14 3395 15 3495 16 3596 17 3696 19 3797 19 3898 20 3999 20 4100 21 4200 22 4301 23 4401 24 4502 26 4601 30 4701 34 4801 37 4902 40 5002 43 5103 45 5204 49 5305 49 5406 49 5507 49 5608 49 5709 49 5810 49 5911 49 6012 49 6112 50 6213 50 6314 50 6415 50 6515 51 6616 51 6716 52 6816 53 6916 54 7016 55 7117 55 7217 56 7318 56 7419 56 7519 57 7620 57 7721 57 7822 57 7923 57 8024 57 8125 57 8226 57 8327 57 8427 58 8528 58 8629 58 8729 59 8829 60 8930 60 9030 61 9131 61 9231 62 9332 62 9432 63 9533 63 9633 64 9734 64 9834 65 9935 65 10036 65 10138 64
435cd5f003,2628 4 2728 6 2829 7 2930 8 3031 9 3132 10 3233 11 3334 12 3435 12 3536 13 3637 14 3738 15 3839 16 3940 17 4041 18 4142 19 4243 20 4344 21 4445 22 4546 23 4647 24 4748 25 4849 25 4950 26 5051 27 5152 28 5253 29 5354 30 5455 31 5556 32 5657 33 5758 34 5859 34 5960 35 6061 36 6162 37 6263 38 6364 38 6465 39 6566 40 6667 40 6768 41 6869 41 6970 42 7071 42 7172 42 7273 42 7374 43 7475 43 7576 43 7677 43 7778 44 7879 44 7980 44 8081 44 8182 45 8283 45 8384 45 8485 45 8586 45 8687 45 8788 45 8889 44 8990 45 9091 45 9192 45 9293 45 9394 45 9495 44 9596 44 9697 44 9798 44 9899 43 10000 42 10101 41
53071b0839,46 56 147 56 248 56 349 56 450 56 550 57 650 58 751 58 852 58 953 58 1053 59 1154 59 1254 60 1354 61 1455 61 1556 61 1657 61 1757 62 1858 62 1958 63 2059 63 2159 64 2260 64 2360 65 2460 66 2560 67 2661 67 2761 68 2862 68 2963 68 3063 69 3164 69 3264 70 3365 70 3465 71 3565 72 3666 72 3766 73 3867 73 3967 74 4068 74 4169 74 4270 74 4371 74 4473 73 4574 73 4675 73 4775 74 4876 74 4975 76 5074 78 5172 81 5269 85 5368 87 5467 89 5567 90 5666 92 5766 93 5860 4342
4e176e4a6d,9108 28 9205 34 9304 37 9404 39 9504 40 9603 43 9701 47 9799 50 9900 50 10001 51 10103 50
31c6a2860f,
3bceaa0303,
64d3566e09,1 60 102 61 203 61 304 61 405 60 506 60 607 60 708 60 809 61 910 61 1011 62 1112 62 1213 62 1314 62 1415 62 1516 62 1617 62 1718 62 1819 62 1920 63 2021 63 2122 64 2223 64 2324 64 2425 64 2526 63 2627 63 2728 64 2829 64 2930 64 3031 65 3132 66 3233 66 3334 67 3435 66 3536 66 3637 65 3738 65 3839 65 3940 64 4041 64 4142 64 4243 64 4344 64 4445 64 4546 63 4647 63 4748 63 4849 62 4950 61 5051 61 5152 60 5253 60 5354 59 5455 59 5556 59 5657 59 5758 59 5859 59 5960 58 6061 58 6162 58 6263 58 6364 58 6465 59 6566 59 6667 58 6768 58 6869 58 6970 58 7071 58 7172 58 7273 58 7374 57 7475 57 7576 56 7677 56 7778 55 7879 55 7980 54 8081 53 8182 51 8283 50 8384 49 8485 49 8586 48 8687 47 8788 46 8889 45 8990 44 9091 43 9192 42 9293 42 9394 41 9495 41 9596 41 9697 40 9798 40 9899 39 10000 38 10101 38
e1f349d34d,86 16 187 16 288 16 392 13 494 12 594 13 695 13 796 13 898 12 1000 11 1102 10 1203 10 1304 10 1404 11 1505 7 1514 1 1595 3 1606 6 1615 1 1695 6 1708 4 1716 1 1795 8 1812 1 1896 8 1997 8 2098 8 2199 8 2301 7 2403 5 2506 2 6750 2 6847 9 6946 11 7046 13 7146 14 7246 16 7345 20 7441 26 7541 28 7640 30 7740 31 7839 34 7938 36 8037 38 8136 39 8235 41 8334 42 8433 40 8475 2 8530 43 8628 46 8701 3 8714 60 8797 78 8890 86 8991 87 9091 88 9181 1 9192 92 9293 92 9394 92 9495 91 9596 91 9697 82 9786 1 9798 80 9899 79 10000 78 10101 78
965bf5c85e,1 6464 6466 100 6569 98 6671 97 6773 96 6875 95 6977 94 7081 91 7185 88 7289 85 7392 83 7495 81 7597 80 7699 79 7801 78 7903 77 8005 76 8107 75 8209 74 8311 73 8413 72 8515 71 8616 71 8718 70 8819 70 8921 69 9022 69 9123 69 9225 68 9326 68 9428 67 9529 67 9631 66 9732 66 9833 66 9935 65 10036 65 10138 64
85ff9eacfe,1 8585 8587 100 8689 99 8791 98 8893 97 8995 96 9097 95 9199 94 9300 94 9401 94 9503 93 9605 92 9707 91 9810 89 9911 89 10012 89 10114 88
ad7d11a9ce,
32fc8d7cd8,3112 2 3209 1 3212 4 3310 12 3323 11 3411 24 3510 26 3604 33 3679 3 3685 3 3704 34 3779 5 3792 6 3804 35 3879 7 3888 2 3891 10 3905 35 3970 3 3974 67 4071 71 4168 2 4174 69 4267 77 4353 2 4366 79 4454 6 4465 81 4551 11 4563 84 4651 97 4751 98 4850 5352
5777ae6eb1,3129 3 3224 9 3320 14 3418 17 3516 20 3616 21 3715 23 3815 24 3915 25 4015 26 4116 26 4215 28 4315 29 4416 29 4516 30 4616 31 4717 31 4817 32 4917 33 5017 34 5117 35 5217 36 5317 37 5417 38 5517 39 5617 40 5717 41 5817 42 5917 43 6017 44 6117 45 6218 45 6318 46 6419 46 6519 47 6620 47 6721 47 6822 47 6922 48 7022 49 7123 49 7223 50 7324 50 7424 51 7525 51 7625 52 7726 52 7827 52 7927 53 8028 53 8129 53 8230 53 8330 54 8431 54 8532 54 8633 54 8734 54 8835 54 8935 55 9036 55 9136 56 9237 56 9338 56 9439 56 9541 55 9642 55 9743 55 9844 55 9945 55 10047 54 10149 53
ec4005618f,17 85 114 89 217 87 319 86 420 86 521 86 621 87 721 88 821 89 921 90 1020 92 1120 93 1220 94 1320 95 1419 97 1519 98 1619 99 1719 3533 5253 98 5354 95 5455 92 5556 90 5657 89 5758 87 5859 85 5960 83 6061 82 6162 80 6263 78 6364 76 6465 72 6566 65 6667 62 6768 60 6869 58 6970 57 7071 55 7172 54 7273 52 7374 51 7475 50 7576 48 7677 48 7778 47 7879 47 7980 47 8081 47 8182 48 8283 49 8384 50 8485 52 8586 53 8687 54 8788 54 8889 54 8990 54 9091 54 9192 53 9293 52 9394 51 9495 49 9596 47 9697 46 9798 44 9899 42 10000 42 10101 41
31982ce029,
4a0490244b,89 13 189 14 289 15 391 14 492 14 593 14 695 13 796 13 897 13 998 13 1099 13 1200 13 1301 13 1401 14 1501 15 1602 15 1703 15 1806 13 1907 13 2008 13 2109 13 2209 14 2310 14 2410 15 2511 15 2612 15 2713 15 2814 15 2915 15 3015 16 3115 17 3215 18 3315 19 3415 20 3515 21 3615 22 3715 23 3816 23 3917 23 4017 24 4119 23 4220 23 4322 22 4424 21 4526 20 4627 20 4729 19 4830 19 4932 18 5033 18 5133 19 5234 19 5335 19 5435 20 5536 20 5636 21 5737 21 5838 21 5939 21 6041 20 6142 20 6243 20 6344 20 6445 20 6547 19 6648 19 6749 19 6850 19 6950 20 7051 20 7152 20 7253 20 7354 20 7456 19 7558 18 7660 17 7763 15 7865 14 7968 12 8071 10 8174 8 8281 2
2510191dbf,8565 8 8656 24 8753 34 8850 39 8941 49 9035 56 9123 3 9128 64 9220 73 9319 75 9419 76 9519 77 9618 79 9718 80 9819 80 9919 81 10020 81 10121 81
f1d70317fd,1 64 102 64 203 65 304 66 405 67 506 69 607 70 708 71 809 72 910 73 1011 74 1112 75 1213 76 1314 77 1415 79 1516 80 1617 81 1718 83 1819 84 1920 86 2021 87 2122 88 2223 90 2324 91 2426 2 2435 81 2538 80 2644 76 2748 74 2851 72 2953 72 3055 71 3157 71 3259 70 3361 69 3463 68 3564 68 3666 67 3767 66 3869 65 3970 64 4071 62 4173 60 4274 58 4375 56 4476 54 4577 52 4679 49 4780 48 4882 45 4983 44 5084 43 5185 42 5285 43 5386 42 5486 42 5587 41 5688 40 5788 40 5889 40 5989 40 6090 39 6190 39 6290 39 6390 39 6489 39 6589 39 6689 39 6790 38 6889 40 6988 41 7089 41 7189 42 7290 42 7391 41 7492 41 7594 40 7696 38 7799 36 7901 34 8005 30 8108 27 8210 25 8312 23 8414 21 8516 19 8618 17 8720 15 8823 11 8925 9 9027 7
a024514486,
135fc76f91,
31767a6b6a,20 82 119 84 218 86 317 88 409 5247 5657 96 5758 91 5859 87 5960 84 6061 82 6162 80 6263 77 6364 73 6465 69 6566 65 6667 62 6768 58 6869 55 6970 52 7071 49 7172 46 7273 21 7298 19 7374 17 7402 13 7477 10 7506 8
95e790317b,
98e2d2aba5,
6bf6f7cd9d,1 2323 2326 99 2428 98 2531 96 2633 95 2735 94 2837 93 2938 93 3039 93 3141 92 3241 93 3340 95 3441 2 3444 92 3542 1 3544 93 3645 93 3745 94 3845 95 3941 2120 6063 99 6163 100 6264 100 6369 96 6473 93 6576 91 6679 89 6782 87 6885 85 6987 84 7087 85 7188 85 7290 84 7391 84 7492 84 7594 83 7695 83 7796 83 7897 83 7999 1 8002 79 8104 78 8205 78 8304 80 8405 80 8506 80 8610 77 8711 77 8813 76 8914 76 9016 75 9115 77 9216 77 9317 77 9420 75 9522 74 9623 74 9728 70 9826 3 9830 69 9931 69 10033 68 10135 67
9897c52667,
72d5769c67,10 92 110 93 211 93 312 93 413 93 515 92 616 92 717 92 818 92 919 92 1020 92 1122 91 1224 90 1327 88 1431 85 1536 81 1648 70 1754 65 1860 60 1965 56 2071 51 2176 47 2280 44 2384 41 2489 37 2592 35 2695 33 2798 31 2902 28 3004 27 3107 25 3210 23 3312 22 3414 21 3516 20 3618 19 3720 18 3822 17 3923 17 4025 16 4127 15 4229 14 4331 13 4433 12 4534 12 4635 12 4737 11 4838 11 4939 11 5041 10 5142 10 5243 10 5344 10 5445 10 5546 10 5647 10 5747 11 5848 11 5949 11 6050 11 6151 11 6252 11 6353 11 6454 11 6555 11 6657 10 6758 10 6860 9 6961 9 7062 9 7163 9 7265 8 7366 8 7467 8 7569 7 7670 7 7771 7 7873 6 7975 5 8077 4 8180 2
7704608969,
6926d43d4a,2628 5 2728 11 2829 18 2930 28 3031 31 3132 43 3233 48 3334 52 3435 55 3536 59 3637 62 3738 69 3830 3 3837 1 3839 72 3930 4 3938 1 3940 77 4029 7 4039 1 4041 79 4128 13 4142 80 4229 97 4327 5875
92564491d9,1 1010 1012 100 1114 99 1217 97 1318 97 1420 96 1521 96 1623 95 1724 95 1825 95 1926 95 2027 95 2127 96 2227 97 2327 98 2429 97 2530 97 2632 96 2732 97 2833 97 2934 97 3034 98 3134 99 3234 100 3335 6867
ce6760a4f3,
4fe184616a,1 4365 4367 97 4474 72 4547 12 4583 63 4654 7 4685 58 4783 33 4819 20 4891 22 4923 12 5001 12 5028 7 5106 6
e65cb587e2,
40f7669f65,
e61e9bcb65,1 1542 1558 59 1622 11 1637 3 1662 56 1765 54 1868 52 1972 49 2074 48 2176 47 2280 44 2383 42 2487 39 2591 36 2694 34 2797 32 2900 30 3003 28 3107 25 3210 23 3313 21 3418 17 3522 14 3626 11 3731 7 3837 1
eb4bc6e2d6,1 3131 3133 100 3237 97 3342 93 3446 90 3550 87 3654 84 3758 81 3863 77 3969 72 4072 70 4175 68 4279 65 4382 63 4485 61 4588 59 4690 58 4792 57 4894 56 4996 55 5098 54 5200 53 5301 53 5403 52 5505 51 5607 50 5709 49 5811 48 5912 48 6014 47 6116 46 6217 46 6317 47 6418 47 6518 48 6619 48 6720 48 6821 48 6923 47 7024 47 7126 46 7229 44 7334 40 7438 37 7544 32 7648 29 7753 25 7859 20 7963 17 8068 13 8173 9 8277 6
32f2fed6c9,
6b45297549,
617af65d86,7881 5 7981 8 7990 15 8007 2 8081 61 8182 63 8283 63 8384 69 8457 5 8483 1 8485 79 8575 10 8586 1616
f6abb2285e,8 94 108 95 209 95 309 96 409 97 510 97 610 98 712 97 813 97 914 97 1014 98 1115 98 1215 99 1315 100 1416 2019 3436 100 3538 99 3640 98 3742 97 3843 97 3945 96 4046 96 4147 96 4248 96 4349 96 4450 96 4551 96 4653 95 4754 95 4855 95 4956 95 5057 95 5158 95 5259 95 5360 95 5461 95 5562 95 5663 95 5764 95 5865 95 5966 95 6067 95 6168 95 6269 95 6370 95 6471 95 6572 95 6674 94 6775 94 6876 94 6978 93 7079 93 7180 93 7282 92 7383 92 7484 92 7586 91 7687 91 7788 91 7890 90 7991 90 8093 89 8195 88 8296 88 8398 87 8499 87 8601 86 8702 86 8804 85 8906 84 9007 84 9109 83 9211 82 9312 82 9414 81 9516 80 9618 79 9721 77 9823 76 9925 75 10026 75 10127 75
e7723f6276,
9ca9eae6c7,
ec76f13e84,1 9191 9195 98 9297 97 9401 94 9504 92 9608 89 9716 82 9818 81 9920 80 10022 79 10124 78
810dacccc3,1 8685 8687 98 8788 96 8889 93 8990 92 9091 92 9192 91 9293 91 9396 88 9499 84 9602 81 9706 77 9809 74 9911 72 10012 72 10114 70
e162057e32,
b88f677a39,
2c17660e01,9 93 110 93 210 94 311 94 411 95 511 96 612 96 713 96 813 97 912 99 1012 1211 2224 100 2328 97 2430 96 2532 95 2634 94 2735 94 2836 94 2937 94 3039 93 3140 93 3241 93 3343 92 3444 92 3545 92 3646 92 3747 92 3848 92 3949 92 4050 92 4151 92 4252 92 4353 92 4454 92 4555 92 4655 93 4756 93 4857 93 4958 93 5059 93 5160 93 5261 93 5361 94 5462 94 5563 94 5665 93 5766 93 5868 92 5970 91 6072 90 6174 89 6276 88 6377 88 6479 87 6580 87 6681 87 6782 87 6883 87 6984 87 7085 87 7185 88 7286 88 7387 88 7488 88 7589 88 7690 88 7792 87 7893 87 7995 86 8096 86 8198 85 8299 85 8401 84 8502 84 8603 84 8704 84 8804 85 8905 85 9005 86 9106 86 9206 87 9307 87 9408 87 9509 87 9609 88 9710 88 9811 88 9912 88 10013 88 10115 87
d0e95cbd2a,
7bab31366e,5007 11 5100 21 5194 33 5253 33 5289 45 5352 1 5354 100 5455 4747
77a38f1df1,5703 4 5793 22 5890 32 5944 5 5984 51 6037 18 6076 85 6169 94 6269 95 6368 3834
d93cea85bb,4243 8 4344 11 4445 14 4546 18 4647 21 4748 23 4849 26 4950 53 5051 73 5152 77 5253 84 5354 89 5455 97 5556 100 5657 4545
90fd7812ed,
f16842c2d3,
e3ada5840a,605 2 705 3 805 4 904 6 1003 8 1103 9 1203 10 1302 12 1398 17 1497 19 1597 20 1696 22 1796 23 1895 25 1994 27 2094 28 2193 30 2292 32 2391 34 2489 37 2587 40 2686 42 2785 44 2884 46 2983 48 3081 51 3180 53 3279 55 3377 58 3476 60 3575 62 3672 66 3769 70 3868 72 3967 74 4066 76 4166 77 4266 78 4365 80 4463 83 4563 84 4664 84 4764 85 4865 85 4966 85 5067 85 5168 85 5269 85 5369 86 5470 86 5571 86 5672 86 5773 86 5874 86 5975 86 6077 85 6178 85 6280 84 6381 84 6483 83 6584 83 6685 83 6787 82 6888 82 6990 81 7092 80 7195 78 7297 77 7398 77 7500 76 7601 76 7703 75 7805 74 7907 73 8008 73 8110 72 8212 71 8313 71 8414 71 8515 71 8616 71 8717 71 8818 71 8919 71 9021 70 9122 70 9223 70 9324 70 9425 70 9526 70 9627 70 9728 70 9828 71 9929 71 10030 71 10131 71
e3cced6b6a,1411 3 1508 8 1607 10 1704 14 1800 19 1896 24 1994 27 2093 29 2192 31 2291 33 2390 35 2491 35 2591 36 2692 36 2793 36 2894 36 2995 36 3097 35 3199 34 3301 33 3402 33 3503 33 3604 33 3705 33 3805 34 3906 34 4006 35 4107 35 4208 35 4309 35 4409 36 4509 37 4608 39 4706 42 4803 46 4900 50 4997 54 5096 56 5197 56 5297 57 5399 56 5500 56 5601 56 5704 54 5807 52 5911 31 6016 10
ed6bee376d,6365 5 6465 8 6566 9 6667 11 6768 13 6869 14 6970 15 7071 17 7172 19 7273 21 7374 23 7475 25 7576 27 7677 29 7778 31 7879 32 7980 34 8081 35 8182 37 8283 38 8384 39 8485 40 8586 42 8687 44 8788 45 8889 48 8990 54 9091 57 9192 58 9293 60 9394 61 9495 61 9596 62 9697 62 9798 62 9899 62 10000 62 10101 61
a7c5bb3d9a,
9a85353794,
abbed11be4,502 3 602 5 702 6 802 7 903 7 1003 8 1103 9 1203 10 1303 11 1404 11 1503 13 1603 14 1701 17 1801 18 1900 20 2000 21 2101 21 2201 22 2302 22 2402 23 2503 23 2604 23 2704 24 2805 24 2905 25 3005 26 3106 26 3206 27 3307 27 3407 28 3508 28 3609 28 3710 28 3812 27 3913 27 4014 27 4115 27 4216 27 4317 27 4417 28 4518 28 4618 29 4718 30 4819 30 4919 31 5019 32 5119 33 5220 33 5321 33 5423 32 5524 32 5626 31 5727 31 5828 31 5929 31 6029 32 6130 32 6231 32 6332 32 6432 33 6533 33 6634 33 6734 34 6835 34 6936 34 7036 35 7137 35 7237 36 7338 36 7438 37 7539 37 7639 38 7740 38 7840 39 7941 39 8041 40 8141 41 8242 41 8342 42 8443 42 8544 42 8644 43 8745 43 8845 44 8946 44 9047 44 9147 45 9248 45 9348 46 9449 46 9550 46 9650 47 9751 47 9852 47 9952 48 10054 47 10155 47
f66b2e3432,
a099efaadf,
9c59b70ad0,
833ff7ed7e,
8bc62bdef7,
1cfb3a3092,
e2d4588c65,1 10201
a911d4f326,27 75 127 76 228 76 329 76 429 77 530 77 631 77 731 78 832 78 933 78 1034 78 1135 78 1236 78 1337 78 1438 78 1539 78 1639 79 1740 79 1841 79 1942 79 2042 80 2143 80 2244 80 2345 80 2445 81 2546 81 2646 82 2747 82 2848 82 2948 83 3049 83 3150 83 3250 84 3351 84 3451 85 3552 85 3653 85 3753 85 3854 83 3955 82 4056 80 4156 80 4257 78 4358 78 4458 78 4559 78 4660 78 4761 78 4862 78 4962 79 5063 79 5164 80 5265 80 5366 80 5467 80 5568 80 5668 82 5769 82 5870 82 5970 84 6071 84 6172 84 6272 86 6373 86 6473 87 6573 88 6673 90 6774 90 6874 91 6974 92 7075 93 7175 94 7274 96 7374 97 7475 98 7576 98 7677 98 7778 98 7879 98 7980 98 8081 98 8182 98 8283 98 8384 97 8485 97 8586 97 8687 96 8788 96 8889 96 8990 95 9091 95 9192 95 9293 95 9394 95 9495 94 9596 94 9697 93 9798 93 9899 92 10000 92 10101 91
dc0047f648,
a30a23a310,
94fef33e39,7623 10 7722 15 7821 18 7920 21 8017 26 8110 34 8210 36 8310 37 8411 37 8512 37 8613 36 8715 34 8816 33 8917 31 9018 28 9119 26 9220 22 9321 19 9423 8 9525 5
fa233440c7,4942 1 4948 2 5041 5 5048 3 5139 13 5239 14 5340 14 5440 15 5541 15 5642 14 5744 12 5846 9 5948 5
58f49bb2a6,
e9c1c14939,1 4242 4250 13 4297 47 4406 39 4512 34 4618 29 4724 24 4829 20 4932 18 5036 15 5139 13 5241 12 5343 11 5446 9 5548 4 5553 3 5655 1
24328f0ad1,1 8787 8789 100 8892 98 8994 97 9097 95 9200 93 9303 91 9411 84 9516 80 9620 77 9724 74 9827 72 9929 71 10031 70 10132 70
70afc514d2,
c812d01650,
e34eaa10e1,1 5048 5051 93 5152 87 5253 81 5354 77 5455 64 5556 58 5657 53 5758 45 5859 38 5960 31 6061 28 6167 12
69ac72804f,
08f5aef292,1 24 102 25 203 25 304 25 405 25 506 24 607 24 708 23 809 22 910 21 1011 21 1112 20 1213 20 1314 20 1415 19 1516 19 1617 19 1718 19 1819 18 1920 18 2021 18 2122 17 2223 17 2324 17 2425 16 2526 16 2627 16 2728 15 2829 15 2930 14 3031 13 3132 13 3233 12 3334 11 3435 11 3536 10 3637 9 3738 9 3839 8 3940 7 4041 6 4144 1
